fare_id,origin_stop_id,destination_stop_id,origin_station_name,destination_station_name,origin_chart_label,destination_chart_label,token_fare,discounted_fare,currency,agency_id,effective_date,source_id
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_GUINDY,METRO_THIRUMANGALAM,METRO_GUINDY,Thirumangalam,Guindy,THIRUMANGALAM,GUINDY,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_LITTLE_MOUNT,METRO_THIRUMANGALAM,METRO_LITTLE_MOUNT,Thirumangalam,Little Mount,THIRUMANGALAM,LITTLE MOUNT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_SAIDAPET,METRO_THIRUMANGALAM,METRO_SAIDAPET,Thirumangalam,Saidapet Metro,THIRUMANGALAM,SAIDAPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_NANDANAM,METRO_THIRUMANGALAM,METRO_NANDANAM,Thirumangalam,Nandanam,THIRUMANGALAM,NANDANAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_TEYNAMPET,METRO_THIRUMANGALAM,METRO_TEYNAMPET,Thirumangalam,Teynampet,THIRUMANGALAM,TEYNAMPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_AG___8211__DMS,METRO_THIRUMANGALAM,METRO_AG___8211__DMS,Thirumangalam,AG – DMS,THIRUMANGALAM,AG-DMS,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_THOUSAND_LIGHTS,METRO_THIRUMANGALAM,METRO_THOUSAND_LIGHTS,Thirumangalam,Thousand Lights,THIRUMANGALAM,THOUSAND LIGHTS,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_LIC,METRO_THIRUMANGALAM,METRO_LIC,Thirumangalam,LIC,THIRUMANGALAM,LIC,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_GOVERNMENT_ESTATE,METRO_THIRUMANGALAM,METRO_GOVERNMENT_ESTATE,Thirumangalam,Government Estate,THIRUMANGALAM,GOVERNMENT ESTATE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,METRO_THIRUMANGALAM,METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,Thirumangalam,Puratchi Thalaivar Dr. M.G.Ramachandran Central Metro,THIRUMANGALAM,PURATCHI THALAIVAR DR.M.G.RAMACHANDRAN CENTRAL METRO,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_HIGHCOURT,METRO_THIRUMANGALAM,METRO_HIGHCOURT,Thirumangalam,Highcourt,THIRUMANGALAM,HIGH COURT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_MANNADI,METRO_THIRUMANGALAM,METRO_MANNADI,Thirumangalam,Mannadi,THIRUMANGALAM,MANNADI,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_WASHERMENPET,METRO_THIRUMANGALAM,METRO_WASHERMENPET,Thirumangalam,Washermenpet,THIRUMANGALAM,WASHERMENPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_SIR_THIYAGARAYA_COLLEGE,METRO_THIRUMANGALAM,METRO_SIR_THIYAGARAYA_COLLEGE,Thirumangalam,Sir Theagaraya College,THIRUMANGALAM,THYAGARAYA COLLEGE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_TONDIARPET,METRO_THIRUMANGALAM,METRO_TONDIARPET,Thirumangalam,Tondiarpet,THIRUMANGALAM,TONDIARPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_NEW_WASHERMENPET,METRO_THIRUMANGALAM,METRO_NEW_WASHERMENPET,Thirumangalam,New Washermenpet,THIRUMANGALAM,NEW WASHERMENPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_TOLLGATE,METRO_THIRUMANGALAM,METRO_TOLLGATE,Thirumangalam,Tollgate,THIRUMANGALAM,TOLL GATE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_KALADIPET,METRO_THIRUMANGALAM,METRO_KALADIPET,Thirumangalam,Kaladipet,THIRUMANGALAM,KALADIPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_THIRUVOTTRIYUR_THERADI,METRO_THIRUMANGALAM,METRO_THIRUVOTTRIYUR_THERADI,Thirumangalam,Thiruvottiyur Theradi,THIRUMANGALAM,THIRUVOTRIYUR THEREDI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_THIRUVOTRIYUR,METRO_THIRUMANGALAM,METRO_THIRUVOTRIYUR,Thirumangalam,Thiruvottriyur,THIRUMANGALAM,THIRUVOTRIYUR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_WIMCO_NAGAR_6738,METRO_THIRUMANGALAM,METRO_WIMCO_NAGAR_6738,Thirumangalam,Wimco Nagar,THIRUMANGALAM,WIMCO NAGAR,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_WIMCO_NAGAR,METRO_THIRUMANGALAM,METRO_WIMCO_NAGAR,Thirumangalam,Wimco Nagar Depot,THIRUMANGALAM,WIMCO NAGAR DEPOT,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_EKKATTUTHANGAL,METRO_THIRUMANGALAM,METRO_EKKATTUTHANGAL,Thirumangalam,Ekkattuthangal,THIRUMANGALAM,EKKATTUTHANGAL,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_ASHOK_NAGAR,METRO_THIRUMANGALAM,METRO_ASHOK_NAGAR,Thirumangalam,Ashok Nagar,THIRUMANGALAM,ASHOK NAGAR,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_VADAPALANI,METRO_THIRUMANGALAM,METRO_VADAPALANI,Thirumangalam,Vadapalani,THIRUMANGALAM,VADAPALANI,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_ARUMBAKKAM,METRO_THIRUMANGALAM,METRO_ARUMBAKKAM,Thirumangalam,Arumbakkam,THIRUMANGALAM,ARUMBAKKAM,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,METRO_THIRUMANGALAM,METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,Thirumangalam,Puratchi Thalaivi Dr.J.Jayalalithaa CMBT Metro,THIRUMANGALAM,PURATCHI THALAIVI DR.J.JAYALALITHAA CMBT METRO,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_KOYAMBEDU,METRO_THIRUMANGALAM,METRO_KOYAMBEDU,Thirumangalam,Koyambedu,THIRUMANGALAM,KOYAMBEDU,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_THIRUMANGALAM,METRO_THIRUMANGALAM,METRO_THIRUMANGALAM,Thirumangalam,Thirumangalam,THIRUMANGALAM,THIRUMANGALAM,0.0,0.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_ANNA_NAGAR_TOWER,METRO_THIRUMANGALAM,METRO_ANNA_NAGAR_TOWER,Thirumangalam,Anna Nagar Tower,THIRUMANGALAM,ANNA NAGAR TOWER,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_ANNA_NAGAR_EAST,METRO_THIRUMANGALAM,METRO_ANNA_NAGAR_EAST,Thirumangalam,Anna Nagar East,THIRUMANGALAM,ANNA NAGAR EAST,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_SHENOY_NAGAR,METRO_THIRUMANGALAM,METRO_SHENOY_NAGAR,Thirumangalam,Shenoy Nagar,THIRUMANGALAM,SHENOY NAGAR,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_PACHAIYAPPA_S_COLLEGE,METRO_THIRUMANGALAM,METRO_PACHAIYAPPA_S_COLLEGE,Thirumangalam,Pachaiyappa's College,THIRUMANGALAM,PACHIAPPAS COLLEGE,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_KILPAUK,METRO_THIRUMANGALAM,METRO_KILPAUK,Thirumangalam,Kilpauk,THIRUMANGALAM,KILPAUK,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_NEHRU_PARK,METRO_THIRUMANGALAM,METRO_NEHRU_PARK,Thirumangalam,Nehru Park,THIRUMANGALAM,NEHRU PARK,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_EGMORE,METRO_THIRUMANGALAM,METRO_EGMORE,Thirumangalam,Egmore,THIRUMANGALAM,EGMORE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THIRUMANGALAM_TO_METRO_ST__THOMAS_MOUNT,METRO_THIRUMANGALAM,METRO_ST__THOMAS_MOUNT,Thirumangalam,St. Thomas Mount,THIRUMANGALAM,ST. THOMAS MOUNT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_CHENNAI_INTERNATIONAL_AIRPORT,METRO_ANNA_NAGAR_TOWER,METRO_CHENNAI_INTERNATIONAL_AIRPORT,Anna Nagar Tower,Chennai International Airport,ANNA NAGAR TOWER,AIRPORT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_MEENAMBAKKAM,METRO_ANNA_NAGAR_TOWER,METRO_MEENAMBAKKAM,Anna Nagar Tower,Meenambakkam,ANNA NAGAR TOWER,MEENAMBAKKAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_OTA_NANGANALLUR_ROAD,METRO_ANNA_NAGAR_TOWER,METRO_OTA_NANGANALLUR_ROAD,Anna Nagar Tower,OTA-Nanganallur Road,ANNA NAGAR TOWER,NANGANALLUR ROAD,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_ARIGNAR_ANNA_ALANDUR,METRO_ANNA_NAGAR_TOWER,METRO_ARIGNAR_ANNA_ALANDUR,Anna Nagar Tower,Arignar Anna Alandur Metro,ANNA NAGAR TOWER,ARIGNAR ANNA ALANDUR METRO,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_GUINDY,METRO_ANNA_NAGAR_TOWER,METRO_GUINDY,Anna Nagar Tower,Guindy,ANNA NAGAR TOWER,GUINDY,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_LITTLE_MOUNT,METRO_ANNA_NAGAR_TOWER,METRO_LITTLE_MOUNT,Anna Nagar Tower,Little Mount,ANNA NAGAR TOWER,LITTLE MOUNT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_SAIDAPET,METRO_ANNA_NAGAR_TOWER,METRO_SAIDAPET,Anna Nagar Tower,Saidapet Metro,ANNA NAGAR TOWER,SAIDAPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_NANDANAM,METRO_ANNA_NAGAR_TOWER,METRO_NANDANAM,Anna Nagar Tower,Nandanam,ANNA NAGAR TOWER,NANDANAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_TEYNAMPET,METRO_ANNA_NAGAR_TOWER,METRO_TEYNAMPET,Anna Nagar Tower,Teynampet,ANNA NAGAR TOWER,TEYNAMPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_AG___8211__DMS,METRO_ANNA_NAGAR_TOWER,METRO_AG___8211__DMS,Anna Nagar Tower,AG – DMS,ANNA NAGAR TOWER,AG-DMS,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_THOUSAND_LIGHTS,METRO_ANNA_NAGAR_TOWER,METRO_THOUSAND_LIGHTS,Anna Nagar Tower,Thousand Lights,ANNA NAGAR TOWER,THOUSAND LIGHTS,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_LIC,METRO_ANNA_NAGAR_TOWER,METRO_LIC,Anna Nagar Tower,LIC,ANNA NAGAR TOWER,LIC,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_GOVERNMENT_ESTATE,METRO_ANNA_NAGAR_TOWER,METRO_GOVERNMENT_ESTATE,Anna Nagar Tower,Government Estate,ANNA NAGAR TOWER,GOVERNMENT ESTATE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,METRO_ANNA_NAGAR_TOWER,METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,Anna Nagar Tower,Puratchi Thalaivar Dr. M.G.Ramachandran Central Metro,ANNA NAGAR TOWER,PURATCHI THALAIVAR DR.M.G.RAMACHANDRAN CENTRAL METRO,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_HIGHCOURT,METRO_ANNA_NAGAR_TOWER,METRO_HIGHCOURT,Anna Nagar Tower,Highcourt,ANNA NAGAR TOWER,HIGH COURT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_MANNADI,METRO_ANNA_NAGAR_TOWER,METRO_MANNADI,Anna Nagar Tower,Mannadi,ANNA NAGAR TOWER,MANNADI,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_WASHERMENPET,METRO_ANNA_NAGAR_TOWER,METRO_WASHERMENPET,Anna Nagar Tower,Washermenpet,ANNA NAGAR TOWER,WASHERMENPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_SIR_THIYAGARAYA_COLLEGE,METRO_ANNA_NAGAR_TOWER,METRO_SIR_THIYAGARAYA_COLLEGE,Anna Nagar Tower,Sir Theagaraya College,ANNA NAGAR TOWER,THYAGARAYA COLLEGE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_TONDIARPET,METRO_ANNA_NAGAR_TOWER,METRO_TONDIARPET,Anna Nagar Tower,Tondiarpet,ANNA NAGAR TOWER,TONDIARPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_NEW_WASHERMENPET,METRO_ANNA_NAGAR_TOWER,METRO_NEW_WASHERMENPET,Anna Nagar Tower,New Washermenpet,ANNA NAGAR TOWER,NEW WASHERMENPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_TOLLGATE,METRO_ANNA_NAGAR_TOWER,METRO_TOLLGATE,Anna Nagar Tower,Tollgate,ANNA NAGAR TOWER,TOLL GATE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_KALADIPET,METRO_ANNA_NAGAR_TOWER,METRO_KALADIPET,Anna Nagar Tower,Kaladipet,ANNA NAGAR TOWER,KALADIPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_THIRUVOTTRIYUR_THERADI,METRO_ANNA_NAGAR_TOWER,METRO_THIRUVOTTRIYUR_THERADI,Anna Nagar Tower,Thiruvottiyur Theradi,ANNA NAGAR TOWER,THIRUVOTRIYUR THEREDI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_THIRUVOTRIYUR,METRO_ANNA_NAGAR_TOWER,METRO_THIRUVOTRIYUR,Anna Nagar Tower,Thiruvottriyur,ANNA NAGAR TOWER,THIRUVOTRIYUR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_WIMCO_NAGAR_6738,METRO_ANNA_NAGAR_TOWER,METRO_WIMCO_NAGAR_6738,Anna Nagar Tower,Wimco Nagar,ANNA NAGAR TOWER,WIMCO NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_WIMCO_NAGAR,METRO_ANNA_NAGAR_TOWER,METRO_WIMCO_NAGAR,Anna Nagar Tower,Wimco Nagar Depot,ANNA NAGAR TOWER,WIMCO NAGAR DEPOT,50.0,40.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_EKKATTUTHANGAL,METRO_ANNA_NAGAR_TOWER,METRO_EKKATTUTHANGAL,Anna Nagar Tower,Ekkattuthangal,ANNA NAGAR TOWER,EKKATTUTHANGAL,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_ASHOK_NAGAR,METRO_ANNA_NAGAR_TOWER,METRO_ASHOK_NAGAR,Anna Nagar Tower,Ashok Nagar,ANNA NAGAR TOWER,ASHOK NAGAR,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_VADAPALANI,METRO_ANNA_NAGAR_TOWER,METRO_VADAPALANI,Anna Nagar Tower,Vadapalani,ANNA NAGAR TOWER,VADAPALANI,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_ARUMBAKKAM,METRO_ANNA_NAGAR_TOWER,METRO_ARUMBAKKAM,Anna Nagar Tower,Arumbakkam,ANNA NAGAR TOWER,ARUMBAKKAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,METRO_ANNA_NAGAR_TOWER,METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,Anna Nagar Tower,Puratchi Thalaivi Dr.J.Jayalalithaa CMBT Metro,ANNA NAGAR TOWER,PURATCHI THALAIVI DR.J.JAYALALITHAA CMBT METRO,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_KOYAMBEDU,METRO_ANNA_NAGAR_TOWER,METRO_KOYAMBEDU,Anna Nagar Tower,Koyambedu,ANNA NAGAR TOWER,KOYAMBEDU,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_THIRUMANGALAM,METRO_ANNA_NAGAR_TOWER,METRO_THIRUMANGALAM,Anna Nagar Tower,Thirumangalam,ANNA NAGAR TOWER,THIRUMANGALAM,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_ANNA_NAGAR_TOWER,METRO_ANNA_NAGAR_TOWER,METRO_ANNA_NAGAR_TOWER,Anna Nagar Tower,Anna Nagar Tower,ANNA NAGAR TOWER,ANNA NAGAR TOWER,0.0,0.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_ANNA_NAGAR_EAST,METRO_ANNA_NAGAR_TOWER,METRO_ANNA_NAGAR_EAST,Anna Nagar Tower,Anna Nagar East,ANNA NAGAR TOWER,ANNA NAGAR EAST,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_SHENOY_NAGAR,METRO_ANNA_NAGAR_TOWER,METRO_SHENOY_NAGAR,Anna Nagar Tower,Shenoy Nagar,ANNA NAGAR TOWER,SHENOY NAGAR,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_PACHAIYAPPA_S_COLLEGE,METRO_ANNA_NAGAR_TOWER,METRO_PACHAIYAPPA_S_COLLEGE,Anna Nagar Tower,Pachaiyappa's College,ANNA NAGAR TOWER,PACHIAPPAS COLLEGE,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_KILPAUK,METRO_ANNA_NAGAR_TOWER,METRO_KILPAUK,Anna Nagar Tower,Kilpauk,ANNA NAGAR TOWER,KILPAUK,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_NEHRU_PARK,METRO_ANNA_NAGAR_TOWER,METRO_NEHRU_PARK,Anna Nagar Tower,Nehru Park,ANNA NAGAR TOWER,NEHRU PARK,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_EGMORE,METRO_ANNA_NAGAR_TOWER,METRO_EGMORE,Anna Nagar Tower,Egmore,ANNA NAGAR TOWER,EGMORE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_TOWER_TO_METRO_ST__THOMAS_MOUNT,METRO_ANNA_NAGAR_TOWER,METRO_ST__THOMAS_MOUNT,Anna Nagar Tower,St. Thomas Mount,ANNA NAGAR TOWER,ST. THOMAS MOUNT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_EAST_TO_METRO_CHENNAI_INTERNATIONAL_AIRPORT,METRO_ANNA_NAGAR_EAST,METRO_CHENNAI_INTERNATIONAL_AIRPORT,Anna Nagar East,Chennai International Airport,ANNA NAGAR EAST,AIRPORT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_EAST_TO_METRO_MEENAMBAKKAM,METRO_ANNA_NAGAR_EAST,METRO_MEENAMBAKKAM,Anna Nagar East,Meenambakkam,ANNA NAGAR EAST,MEENAMBAKKAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_EAST_TO_METRO_OTA_NANGANALLUR_ROAD,METRO_ANNA_NAGAR_EAST,METRO_OTA_NANGANALLUR_ROAD,Anna Nagar East,OTA-Nanganallur Road,ANNA NAGAR EAST,NANGANALLUR ROAD,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_EAST_TO_METRO_ARIGNAR_ANNA_ALANDUR,METRO_ANNA_NAGAR_EAST,METRO_ARIGNAR_ANNA_ALANDUR,Anna Nagar East,Arignar Anna Alandur Metro,ANNA NAGAR EAST,ARIGNAR ANNA ALANDUR METRO,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_EAST_TO_METRO_GUINDY,METRO_ANNA_NAGAR_EAST,METRO_GUINDY,Anna Nagar East,Guindy,ANNA NAGAR EAST,GUINDY,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_EAST_TO_METRO_LITTLE_MOUNT,METRO_ANNA_NAGAR_EAST,METRO_LITTLE_MOUNT,Anna Nagar East,Little Mount,ANNA NAGAR EAST,LITTLE MOUNT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_EAST_TO_METRO_SAIDAPET,METRO_ANNA_NAGAR_EAST,METRO_SAIDAPET,Anna Nagar East,Saidapet Metro,ANNA NAGAR EAST,SAIDAPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_ANNA_NAGAR_EAST_TO_METRO_NANDANAM,METRO_ANNA_NAGAR_EAST,METRO_NANDANAM,Anna Nagar East,Nandanam,ANNA NAGAR EAST,NANDANAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
