normalized_id,source_id,source_record_id,raw_file_id,original_name,normalized_name,name_ta,name_hi,mode,stop_type,original_latitude,original_longitude,normalized_latitude,normalized_longitude,coordinate_plausible,inside_cma,parent_station,agency,operational_status
GTFS_STOP_5750,CHENNAI_COMMUNITY_GTFS,5750,CHENNAI_UNIFIED_GTFS_20260918,Madhya Kailash,Madhya Kailash,,,bus,bus_stop,13.00682,80.24674,13.00682,80.24674,True,True,,MTC,operational
GTFS_STOP_10200,CHENNAI_COMMUNITY_GTFS,10200,CHENNAI_UNIFIED_GTFS_20260918,Chamiers Road Or Venkateswara Hospital,Chamiers Road Or Venkateswara Hospital,,,bus,bus_stop,13.02975,80.24341,13.02975,80.24341,True,True,,MTC,operational
GTFS_STOP_1739,CHENNAI_COMMUNITY_GTFS,1739,CHENNAI_UNIFIED_GTFS_20260918,Kaliyappa Hospital,Kaliyappa Hospital,,,bus,bus_stop,13.02718,80.25441,13.02718,80.25441,True,True,,MTC,operational
GTFS_STOP_9408,CHENNAI_COMMUNITY_GTFS,9408,CHENNAI_UNIFIED_GTFS_20260918,Bharathirajaa Hospital,Bharathirajaa Hospital,,,bus,bus_stop,13.0477,80.2451,13.0477,80.2451,True,True,,MTC,operational
GTFS_STOP_8994,CHENNAI_COMMUNITY_GTFS,8994,CHENNAI_UNIFIED_GTFS_20260918,Adyar Signal,Adyar Signal,,,bus,bus_stop,13.00649,80.25737,13.00649,80.25737,True,True,,MTC,operational
GTFS_STOP_9697,CHENNAI_COMMUNITY_GTFS,9697,CHENNAI_UNIFIED_GTFS_20260918,Pari Salai,Pari Salai,,,bus,bus_stop,13.0813,80.18687,13.0813,80.18687,True,True,,MTC,operational
GTFS_STOP_8881,CHENNAI_COMMUNITY_GTFS,8881,CHENNAI_UNIFIED_GTFS_20260918,Madha College Back Gate,Madha College Back Gate,,,bus,bus_stop,12.99394,80.12431,12.99394,80.12431,True,True,,MTC,operational
GTFS_STOP_5759,CHENNAI_COMMUNITY_GTFS,5759,CHENNAI_UNIFIED_GTFS_20260918,Arunachalapuram,Arunachalapuram,,,bus,bus_stop,13.00878,80.25924,13.00878,80.25924,True,True,,MTC,operational
GTFS_STOP_5804,CHENNAI_COMMUNITY_GTFS,5804,CHENNAI_UNIFIED_GTFS_20260918,Adyar Old Depot,Adyar Old Depot,,,bus,bus_terminal,13.00667,80.2532,13.00667,80.2532,True,True,,MTC,operational
GTFS_STOP_10251,CHENNAI_COMMUNITY_GTFS,10251,CHENNAI_UNIFIED_GTFS_20260918,Gemini P H Or U S I S,Gemini P H Or U S I S,,,bus,bus_stop,13.05268,80.25099,13.05268,80.25099,True,True,,MTC,operational
GTFS_STOP_8156,CHENNAI_COMMUNITY_GTFS,8156,CHENNAI_UNIFIED_GTFS_20260918,Chinnambedu Lake,Chinnambedu Lake,,,bus,bus_stop,13.33468,80.10339,13.33468,80.10339,True,True,,MTC,operational
GTFS_STOP_6891,CHENNAI_COMMUNITY_GTFS,6891,CHENNAI_UNIFIED_GTFS_20260918,Jawahar Nagar Periyar Nagar,Jawahar Nagar Periyar Nagar,,,bus,bus_stop,13.11278,80.22964,13.11278,80.22964,True,True,,MTC,operational
GTFS_STOP_10002,CHENNAI_COMMUNITY_GTFS,10002,CHENNAI_UNIFIED_GTFS_20260918,Pathuvanchery Kovil,Pathuvanchery Kovil,,,bus,bus_stop,12.88694,80.14887,12.88694,80.14887,True,True,,MTC,operational
GTFS_STOP_7402,CHENNAI_COMMUNITY_GTFS,7402,CHENNAI_UNIFIED_GTFS_20260918,Telephone Colony 1st Street,Telephone Colony 1st Street,,,bus,bus_stop,13.15129,80.24,13.15129,80.24,True,True,,MTC,operational
GTFS_STOP_7054,CHENNAI_COMMUNITY_GTFS,7054,CHENNAI_UNIFIED_GTFS_20260918,Mani Koondu,Mani Koondu,,,bus,bus_stop,13.12234,80.28688,13.12234,80.28688,True,True,,MTC,operational
GTFS_STOP_9975,CHENNAI_COMMUNITY_GTFS,9975,CHENNAI_UNIFIED_GTFS_20260918,Navalur,Navalur,,,bus,bus_stop,12.84474,80.22641,12.84474,80.22641,True,True,,MTC,operational
GTFS_STOP_6358,CHENNAI_COMMUNITY_GTFS,6358,CHENNAI_UNIFIED_GTFS_20260918,Semmancheri,Semmancheri,,,bus,bus_stop,12.86054,80.22667,12.86054,80.22667,True,True,,MTC,operational
GTFS_STOP_8928,CHENNAI_COMMUNITY_GTFS,8928,CHENNAI_UNIFIED_GTFS_20260918,Alandur Depot,Alandur Depot,,,bus,bus_terminal,12.99702,80.19173,12.99702,80.19173,True,True,,MTC,operational
GTFS_STOP_10089,CHENNAI_COMMUNITY_GTFS,10089,CHENNAI_UNIFIED_GTFS_20260918,I.O.B Bank,I.O.B Bank,,,bus,bus_stop,12.95439,80.13548,12.95439,80.13548,True,True,,MTC,operational
GTFS_STOP_8459,CHENNAI_COMMUNITY_GTFS,8459,CHENNAI_UNIFIED_GTFS_20260918,Srimathi Sundaravalli Memoria,Srimathi Sundaravalli Memoria,,,bus,bus_stop,12.95623,80.13327,12.95623,80.13327,True,True,,MTC,operational
GTFS_STOP_7398,CHENNAI_COMMUNITY_GTFS,7398,CHENNAI_UNIFIED_GTFS_20260918,Sri Bhavani Amman Kovil,Sri Bhavani Amman Kovil,,,bus,bus_stop,13.15121,80.25829,13.15121,80.25829,True,True,,MTC,operational
GTFS_STOP_9707,CHENNAI_COMMUNITY_GTFS,9707,CHENNAI_UNIFIED_GTFS_20260918,Corporation School,Corporation School,,,bus,bus_stop,13.08207,80.17603,13.08207,80.17603,True,True,,MTC,operational
GTFS_STOP_9806,CHENNAI_COMMUNITY_GTFS,9806,CHENNAI_UNIFIED_GTFS_20260918,Lone Square,Lone Square,,,bus,bus_stop,13.09082,80.28559,13.09082,80.28559,True,True,,MTC,operational
GTFS_STOP_9266,CHENNAI_COMMUNITY_GTFS,9266,CHENNAI_UNIFIED_GTFS_20260918,Gopala Krishna Theatre,Gopala Krishna Theatre,,,bus,bus_stop,13.03349,80.16162,13.03349,80.16162,True,True,,MTC,operational
GTFS_STOP_106,CHENNAI_COMMUNITY_GTFS,106,CHENNAI_UNIFIED_GTFS_20260918,Pf Office,Pf Office,,,bus,bus_stop,13.04921,80.26438,13.04921,80.26438,True,True,,MTC,operational
GTFS_STOP_9698,CHENNAI_COMMUNITY_GTFS,9698,CHENNAI_UNIFIED_GTFS_20260918,Mettuppalaiyam,Mettuppalaiyam,,,bus,bus_stop,13.0813,80.09569,13.0813,80.09569,True,True,,MTC,operational
GTFS_STOP_10182,CHENNAI_COMMUNITY_GTFS,10182,CHENNAI_UNIFIED_GTFS_20260918,Gerugampakkam Murugan Kovil,Gerugampakkam Murugan Kovil,,,bus,bus_stop,13.01115,80.13578,13.01115,80.13578,True,True,,MTC,operational
GTFS_STOP_10180,CHENNAI_COMMUNITY_GTFS,10180,CHENNAI_UNIFIED_GTFS_20260918,Virugambakkam Kulam,Virugambakkam Kulam,,,bus,bus_stop,13.01107,80.13762,13.01107,80.13762,True,True,,MTC,operational
GTFS_STOP_9023,CHENNAI_COMMUNITY_GTFS,9023,CHENNAI_UNIFIED_GTFS_20260918,Swami Nagar,Swami Nagar,,,bus,bus_stop,13.01079,80.15162,13.01079,80.15162,True,True,,MTC,operational
GTFS_STOP_9017,CHENNAI_COMMUNITY_GTFS,9017,CHENNAI_UNIFIED_GTFS_20260918,Kolapakkam Mgr Silai,Kolapakkam Mgr Silai,,,bus,bus_stop,13.0101,80.14917,13.0101,80.14917,True,True,,MTC,operational
GTFS_STOP_10611,CHENNAI_COMMUNITY_GTFS,10611,CHENNAI_UNIFIED_GTFS_20260918,Amirthanallur,Amirthanallur,,,bus,bus_stop,13.28807,80.11176,13.28807,80.11176,True,True,,MTC,operational
GTFS_STOP_6581,CHENNAI_COMMUNITY_GTFS,6581,CHENNAI_UNIFIED_GTFS_20260918,Vgp Golden Beach,Vgp Golden Beach,,,bus,bus_stop,12.91394,80.25038,12.91394,80.25038,True,True,,MTC,operational
GTFS_STOP_9820,CHENNAI_COMMUNITY_GTFS,9820,CHENNAI_UNIFIED_GTFS_20260918,Oilchery,Oilchery,,,bus,bus_stop,13.0923,80.08513,13.0923,80.08513,True,True,,MTC,operational
GTFS_STOP_9847,CHENNAI_COMMUNITY_GTFS,9847,CHENNAI_UNIFIED_GTFS_20260918,Kumaran Nagar,Kumaran Nagar,,,bus,bus_stop,13.09502,80.18883,13.09502,80.18883,True,True,,MTC,operational
GTFS_STOP_6158,CHENNAI_COMMUNITY_GTFS,6158,CHENNAI_UNIFIED_GTFS_20260918,Padur,Padur,,,bus,bus_stop,12.8055,80.22407,12.8055,80.22407,True,True,,MTC,operational
GTFS_STOP_9465,CHENNAI_COMMUNITY_GTFS,9465,CHENNAI_UNIFIED_GTFS_20260918,Meenakshi College,Meenakshi College,,,bus,bus_stop,13.0541,80.22792,13.0541,80.22792,True,True,,MTC,operational
GTFS_STOP_9819,CHENNAI_COMMUNITY_GTFS,9819,CHENNAI_UNIFIED_GTFS_20260918,Oilchery,Oilchery,,,bus,bus_stop,13.09228,80.08507,13.09228,80.08507,True,True,,MTC,operational
GTFS_STOP_9678,CHENNAI_COMMUNITY_GTFS,9678,CHENNAI_UNIFIED_GTFS_20260918,New Avadi Road,New Avadi Road,,,bus,bus_stop,13.0796,80.23358,13.0796,80.23358,True,True,,MTC,operational
GTFS_STOP_5658,CHENNAI_COMMUNITY_GTFS,5658,CHENNAI_UNIFIED_GTFS_20260918,Dharma Prakash Or Mctm School,Dharma Prakash Or Mctm School,,,bus,bus_stop,13.08066,80.25472,13.08066,80.25472,True,True,,MTC,operational
GTFS_STOP_9446,CHENNAI_COMMUNITY_GTFS,9446,CHENNAI_UNIFIED_GTFS_20260918,Senneerkuppam Electronic Board House,Senneerkuppam Electronic Board House,,,bus,bus_stop,13.05232,80.11273,13.05232,80.11273,True,True,,MTC,operational
GTFS_STOP_8758,CHENNAI_COMMUNITY_GTFS,8758,CHENNAI_UNIFIED_GTFS_20260918,Nandambakkam,Nandambakkam,,,bus,bus_stop,12.98375,80.06259,12.98375,80.06259,True,True,,MTC,operational
GTFS_STOP_8687,CHENNAI_COMMUNITY_GTFS,8687,CHENNAI_UNIFIED_GTFS_20260918,Periya Colony,Periya Colony,,,bus,bus_stop,12.97846,80.06572,12.97846,80.06572,True,True,,MTC,operational
GTFS_STOP_8673,CHENNAI_COMMUNITY_GTFS,8673,CHENNAI_UNIFIED_GTFS_20260918,Nandambakkam Village,Nandambakkam Village,,,bus,bus_stop,12.97787,80.06608,12.97787,80.06608,True,True,,MTC,operational
GTFS_STOP_7043,CHENNAI_COMMUNITY_GTFS,7043,CHENNAI_UNIFIED_GTFS_20260918,Menambedu,Menambedu,,,bus,bus_stop,13.12187,80.16464,13.12187,80.16464,True,True,,MTC,operational
GTFS_STOP_9296,CHENNAI_COMMUNITY_GTFS,9296,CHENNAI_UNIFIED_GTFS_20260918,Kondencherri New Colony,Kondencherri New Colony,,,bus,bus_stop,13.03602,79.83772,13.03602,79.83772,True,True,,MTC,operational
GTFS_STOP_9301,CHENNAI_COMMUNITY_GTFS,9301,CHENNAI_UNIFIED_GTFS_20260918,Irulapalayam Road Junction,Irulapalayam Road Junction,,,bus,bus_stop,13.03628,80.04402,13.03628,80.04402,True,True,,MTC,operational
GTFS_STOP_8483,CHENNAI_COMMUNITY_GTFS,8483,CHENNAI_UNIFIED_GTFS_20260918,Kavitha Pannai,Kavitha Pannai,,,bus,bus_stop,12.95968,80.17558,12.95968,80.17558,True,True,,MTC,operational
GTFS_STOP_7730,CHENNAI_COMMUNITY_GTFS,7730,CHENNAI_UNIFIED_GTFS_20260918,Gandhi Nagar Redhills,Gandhi Nagar Redhills,,,bus,bus_stop,13.19519,80.16825,13.19519,80.16825,True,True,,MTC,operational
GTFS_STOP_9300,CHENNAI_COMMUNITY_GTFS,9300,CHENNAI_UNIFIED_GTFS_20260918,Mettum Nagar,Mettum Nagar,,,bus,bus_stop,13.03623,79.84868,13.03623,79.84868,True,True,,MTC,operational
GTFS_STOP_7222,CHENNAI_COMMUNITY_GTFS,7222,CHENNAI_UNIFIED_GTFS_20260918,Amman Kovil Villivakam,Amman Kovil Villivakam,,,bus,bus_stop,13.13397,80.20605,13.13397,80.20605,True,True,,MTC,operational
GTFS_STOP_7028,CHENNAI_COMMUNITY_GTFS,7028,CHENNAI_UNIFIED_GTFS_20260918,Jai Ganesh Temple,Jai Ganesh Temple,,,bus,bus_stop,13.12083,80.15811,13.12083,80.15811,True,True,,MTC,operational
GTFS_STOP_7769,CHENNAI_COMMUNITY_GTFS,7769,CHENNAI_UNIFIED_GTFS_20260918,Eswaran Temple,Eswaran Temple,,,bus,bus_stop,13.20274,80.12996,13.20274,80.12996,True,True,,MTC,operational
GTFS_STOP_7795,CHENNAI_COMMUNITY_GTFS,7795,CHENNAI_UNIFIED_GTFS_20260918,Alamathi Sub Station,Alamathi Sub Station,,,bus,bus_stop,13.21036,80.09946,13.21036,80.09946,True,True,,MTC,operational
GTFS_STOP_7788,CHENNAI_COMMUNITY_GTFS,7788,CHENNAI_UNIFIED_GTFS_20260918,Alamathi,Alamathi,,,bus,bus_stop,13.20777,80.10944,13.20777,80.10944,True,True,,MTC,operational
GTFS_STOP_7801,CHENNAI_COMMUNITY_GTFS,7801,CHENNAI_UNIFIED_GTFS_20260918,Vanianchathiram,Vanianchathiram,,,bus,bus_stop,13.21185,80.09327,13.21185,80.09327,True,True,,MTC,operational
GTFS_STOP_10246,CHENNAI_COMMUNITY_GTFS,10246,CHENNAI_UNIFIED_GTFS_20260918,Meenakshi Dental Hospital,Meenakshi Dental Hospital,,,bus,bus_stop,13.0516,80.16641,13.0516,80.16641,True,True,,MTC,operational
GTFS_STOP_8817,CHENNAI_COMMUNITY_GTFS,8817,CHENNAI_UNIFIED_GTFS_20260918,Pazhavanthangal Subway,Pazhavanthangal Subway,,,bus,bus_stop,12.98794,80.18516,12.98794,80.18516,True,True,,MTC,operational
GTFS_STOP_8866,CHENNAI_COMMUNITY_GTFS,8866,CHENNAI_UNIFIED_GTFS_20260918,Air Port Cargo,Air Port Cargo,,,bus,bus_stop,12.99235,80.18235,12.99235,80.18235,True,True,,MTC,operational
GTFS_STOP_9057,CHENNAI_COMMUNITY_GTFS,9057,CHENNAI_UNIFIED_GTFS_20260918,Cipet,Cipet,,,bus,bus_stop,13.0146,80.20477,13.0146,80.20477,True,True,,MTC,operational
GTFS_STOP_8991,CHENNAI_COMMUNITY_GTFS,8991,CHENNAI_UNIFIED_GTFS_20260918,Kathipara Urban Square,Kathipara Urban Square,,,bus,bus_stop,13.0059,80.20286,13.0059,80.20286,True,True,,MTC,operational
GTFS_STOP_9380,CHENNAI_COMMUNITY_GTFS,9380,CHENNAI_UNIFIED_GTFS_20260918,S S Motor,S S Motor,,,bus,bus_stop,13.04484,80.16485,13.04484,80.16485,True,True,,MTC,operational
GTFS_STOP_6434,CHENNAI_COMMUNITY_GTFS,6434,CHENNAI_UNIFIED_GTFS_20260918,Nedugundram,Nedugundram,,,bus,bus_stop,12.88034,80.1088,12.88034,80.1088,True,True,,MTC,operational
GTFS_STOP_9517,CHENNAI_COMMUNITY_GTFS,9517,CHENNAI_UNIFIED_GTFS_20260918,Alapakkam Maduravoyal,Alapakkam Maduravoyal,,,bus,bus_stop,13.06114,80.16384,13.06114,80.16384,True,True,,MTC,operational
GTFS_STOP_9487,CHENNAI_COMMUNITY_GTFS,9487,CHENNAI_UNIFIED_GTFS_20260918,Alamelu Kalyana Mandapam,Alamelu Kalyana Mandapam,,,bus,bus_stop,13.05727,80.1663,13.05727,80.1663,True,True,,MTC,operational
GTFS_STOP_5974,CHENNAI_COMMUNITY_GTFS,5974,CHENNAI_UNIFIED_GTFS_20260918,Sidco Industrial Estate Alathur,Sidco Industrial Estate Alathur,,,bus,bus_stop,12.69436,80.18121,12.69436,80.18121,True,True,,MTC,operational
GTFS_STOP_5959,CHENNAI_COMMUNITY_GTFS,5959,CHENNAI_UNIFIED_GTFS_20260918,Pandithamedu Village,Pandithamedu Village,,,bus,bus_stop,12.66385,80.1775,12.66385,80.1775,True,True,,MTC,operational
GTFS_STOP_10294,CHENNAI_COMMUNITY_GTFS,10294,CHENNAI_UNIFIED_GTFS_20260918,Egmore M.M.D.A,Egmore M.M.D.A,,,bus,bus_stop,13.07816,80.26364,13.07816,80.26364,True,True,,MTC,operational
GTFS_STOP_9394,CHENNAI_COMMUNITY_GTFS,9394,CHENNAI_UNIFIED_GTFS_20260918,Virugambakkam,Virugambakkam,,,bus,bus_stop,13.04668,80.19157,13.04668,80.19157,True,True,,MTC,operational
GTFS_STOP_9658,CHENNAI_COMMUNITY_GTFS,9658,CHENNAI_UNIFIED_GTFS_20260918,Egmore,Egmore,,,bus,bus_stop,13.07782,80.26371,13.07782,80.26371,True,True,,MTC,operational
GTFS_STOP_33,CHENNAI_COMMUNITY_GTFS,33,CHENNAI_UNIFIED_GTFS_20260918,Commissioner Office,Commissioner Office,,,bus,bus_stop,13.07396,80.26174,13.07396,80.26174,True,True,,MTC,operational
GTFS_STOP_6468,CHENNAI_COMMUNITY_GTFS,6468,CHENNAI_UNIFIED_GTFS_20260918,Lydia Matriculation School,Lydia Matriculation School,,,bus,bus_stop,12.88779,80.13637,12.88779,80.13637,True,True,,MTC,operational
GTFS_STOP_6427,CHENNAI_COMMUNITY_GTFS,6427,CHENNAI_UNIFIED_GTFS_20260918,Murugan Nagar,Murugan Nagar,,,bus,bus_stop,12.87957,80.13608,12.87957,80.13608,True,True,,MTC,operational
GTFS_STOP_5917,CHENNAI_COMMUNITY_GTFS,5917,CHENNAI_UNIFIED_GTFS_20260918,Queen Marys College,Queen Marys College,,,bus,bus_stop,13.04586,80.28021,13.04586,80.28021,True,True,,MTC,operational
GTFS_STOP_5635,CHENNAI_COMMUNITY_GTFS,5635,CHENNAI_UNIFIED_GTFS_20260918,Avm Rajeshwari Thirumana Mandapam,Avm Rajeshwari Thirumana Mandapam,,,bus,bus_stop,13.04473,80.26521,13.04473,80.26521,True,True,,MTC,operational
GTFS_STOP_5777,CHENNAI_COMMUNITY_GTFS,5777,CHENNAI_UNIFIED_GTFS_20260918,City Centre Or Kalyani Hospital,City Centre Or Kalyani Hospital,,,bus,bus_stop,13.04383,80.2717,13.04383,80.2717,True,True,,MTC,operational
GTFS_STOP_10948,CHENNAI_COMMUNITY_GTFS,10948,CHENNAI_UNIFIED_GTFS_20260918,Udhyam Theater / Ashok Pillar,Udhyam Theater / Ashok Pillar,,,bus,bus_stop,13.03502,80.21116,13.03502,80.21116,True,True,,MTC,operational
GTFS_STOP_10992,CHENNAI_COMMUNITY_GTFS,10992,CHENNAI_UNIFIED_GTFS_20260918,Iyyapan Kovil,Iyyapan Kovil,,,bus,bus_stop,13.08496,80.21315,13.08496,80.21315,True,True,,MTC,operational
GTFS_STOP_908,CHENNAI_COMMUNITY_GTFS,908,CHENNAI_UNIFIED_GTFS_20260918,Chellammal College,Chellammal College,,,bus,bus_stop,13.01215,80.22034,13.01215,80.22034,True,True,,MTC,operational
GTFS_STOP_9739,CHENNAI_COMMUNITY_GTFS,9739,CHENNAI_UNIFIED_GTFS_20260918,Royal Club,Royal Club,,,bus,bus_stop,13.08429,80.14325,13.08429,80.14325,True,True,,MTC,operational
GTFS_STOP_9827,CHENNAI_COMMUNITY_GTFS,9827,CHENNAI_UNIFIED_GTFS_20260918,Kottamedu,Kottamedu,,,bus,bus_stop,13.09348,80.0134,13.09348,80.0134,True,True,,MTC,operational
GTFS_STOP_6410,CHENNAI_COMMUNITY_GTFS,6410,CHENNAI_UNIFIED_GTFS_20260918,Semmancheri Bus Terminus,Semmancheri Bus Terminus,,,bus,bus_terminal,12.87473,80.20984,12.87473,80.20984,True,True,,MTC,operational
GTFS_STOP_6013,CHENNAI_COMMUNITY_GTFS,6013,CHENNAI_UNIFIED_GTFS_20260918,Thiruporur Bus Terminus,Thiruporur Bus Terminus,,,bus,bus_terminal,12.72188,80.18754,12.72188,80.18754,True,True,,MTC,operational
GTFS_STOP_9815,CHENNAI_COMMUNITY_GTFS,9815,CHENNAI_UNIFIED_GTFS_20260918,Veerasamy Main Road,Veerasamy Main Road,,,bus,bus_stop,13.0917,80.22786,13.0917,80.22786,True,True,,MTC,operational
GTFS_STOP_9265,CHENNAI_COMMUNITY_GTFS,9265,CHENNAI_UNIFIED_GTFS_20260918,Mappedu Road Junction,Mappedu Road Junction,,,bus,bus_stop,13.03338,79.85334,13.03338,79.85334,True,True,,MTC,operational
GTFS_STOP_9455,CHENNAI_COMMUNITY_GTFS,9455,CHENNAI_UNIFIED_GTFS_20260918,Meersahibpet Market,Meersahibpet Market,,,bus,bus_stop,13.05341,80.2686,13.05341,80.2686,True,True,,MTC,operational
GTFS_STOP_9833,CHENNAI_COMMUNITY_GTFS,9833,CHENNAI_UNIFIED_GTFS_20260918,Saravana Theatre,Saravana Theatre,,,bus,bus_stop,13.09383,80.25089,13.09383,80.25089,True,True,,MTC,operational
GTFS_STOP_9701,CHENNAI_COMMUNITY_GTFS,9701,CHENNAI_UNIFIED_GTFS_20260918,Pari Salai,Pari Salai,,,bus,bus_stop,13.08145,80.18708,13.08145,80.18708,True,True,,MTC,operational
GTFS_STOP_9497,CHENNAI_COMMUNITY_GTFS,9497,CHENNAI_UNIFIED_GTFS_20260918,Mahalingapuram,Mahalingapuram,,,bus,bus_stop,13.05783,80.23483,13.05783,80.23483,True,True,,MTC,operational
GTFS_STOP_9532,CHENNAI_COMMUNITY_GTFS,9532,CHENNAI_UNIFIED_GTFS_20260918,Cdn Nagar,Cdn Nagar,,,bus,bus_stop,13.06281,80.17959,13.06281,80.17959,True,True,,MTC,operational
GTFS_STOP_10993,CHENNAI_COMMUNITY_GTFS,10993,CHENNAI_UNIFIED_GTFS_20260918,Anna Nagar Roundtana,Anna Nagar Roundtana,,,bus,bus_stop,13.08447,80.21995,13.08447,80.21995,True,True,,MTC,operational
GTFS_STOP_9541,CHENNAI_COMMUNITY_GTFS,9541,CHENNAI_UNIFIED_GTFS_20260918,Maduravoyal Post Office,Maduravoyal Post Office,,,bus,bus_stop,13.06427,80.17158,13.06427,80.17158,True,True,,MTC,operational
GTFS_STOP_10994,CHENNAI_COMMUNITY_GTFS,10994,CHENNAI_UNIFIED_GTFS_20260918,Ashok Nagar,Ashok Nagar,,,bus,bus_stop,13.0319,80.21111,13.0319,80.21111,True,True,,MTC,operational
GTFS_STOP_9817,CHENNAI_COMMUNITY_GTFS,9817,CHENNAI_UNIFIED_GTFS_20260918,Koppur School,Koppur School,,,bus,bus_stop,13.09214,79.96889,13.09214,79.96889,True,True,,MTC,operational
GTFS_STOP_10996,CHENNAI_COMMUNITY_GTFS,10996,CHENNAI_UNIFIED_GTFS_20260918,Bilroth Hospital,Bilroth Hospital,,,bus,bus_stop,13.02905,80.25584,13.02905,80.25584,True,True,,MTC,operational
GTFS_STOP_11136,CHENNAI_COMMUNITY_GTFS,11136,CHENNAI_UNIFIED_GTFS_20260918,Chrompet Govt. Hospital,Chrompet Govt. Hospital,,,bus,bus_stop,12.94328,80.1337,12.94328,80.1337,True,True,,MTC,operational
GTFS_STOP_9887,CHENNAI_COMMUNITY_GTFS,9887,CHENNAI_UNIFIED_GTFS_20260918,Dasa Mahan,Dasa Mahan,,,bus,bus_stop,13.09767,80.25453,13.09767,80.25453,True,True,,MTC,operational
GTFS_STOP_10997,CHENNAI_COMMUNITY_GTFS,10997,CHENNAI_UNIFIED_GTFS_20260918,Chetpet Signal,Chetpet Signal,,,bus,bus_stop,13.06955,80.24342,13.06955,80.24342,True,True,,MTC,operational
GTFS_STOP_10998,CHENNAI_COMMUNITY_GTFS,10998,CHENNAI_UNIFIED_GTFS_20260918,Chetpet Signal,Chetpet Signal,,,bus,bus_stop,13.0693,80.24353,13.0693,80.24353,True,True,,MTC,operational
GTFS_STOP_10999,CHENNAI_COMMUNITY_GTFS,10999,CHENNAI_UNIFIED_GTFS_20260918,Choolaimedu/Nungabakkam Railway Station,Choolaimedu/Nungabakkam Railway Station,,,bus,bus_stop,13.06681,80.23053,13.06681,80.23053,True,True,,MTC,operational
GTFS_STOP_8909,CHENNAI_COMMUNITY_GTFS,8909,CHENNAI_UNIFIED_GTFS_20260918,Alandur,Alandur,,,bus,bus_stop,12.99577,80.18907,12.99577,80.18907,True,True,,MTC,operational
GTFS_STOP_5924,CHENNAI_COMMUNITY_GTFS,5924,CHENNAI_UNIFIED_GTFS_20260918,Yellow Pages,Yellow Pages,,,bus,bus_stop,13.04452,80.26905,13.04452,80.26905,True,True,,MTC,operational
GTFS_STOP_242,CHENNAI_COMMUNITY_GTFS,242,CHENNAI_UNIFIED_GTFS_20260918,Adyar Gate,Adyar Gate,,,bus,bus_stop,13.02914,80.24862,13.02914,80.24862,True,True,,MTC,operational
GTFS_STOP_4711,CHENNAI_COMMUNITY_GTFS,4711,CHENNAI_UNIFIED_GTFS_20260918,Vadapalani Thiru Nagar,Vadapalani Thiru Nagar,,,bus,bus_stop,13.05742,80.2113,13.05742,80.2113,True,True,,MTC,operational
GTFS_STOP_4712,CHENNAI_COMMUNITY_GTFS,4712,CHENNAI_UNIFIED_GTFS_20260918,Vadapalani Thiru Nagar,Vadapalani Thiru Nagar,,,bus,bus_stop,13.05791,80.21166,13.05791,80.21166,True,True,,MTC,operational
GTFS_STOP_9244,CHENNAI_COMMUNITY_GTFS,9244,CHENNAI_UNIFIED_GTFS_20260918,Ashok Nagar 11th Avenue,Ashok Nagar 11th Avenue,,,bus,bus_stop,13.0317,80.21259,13.0317,80.21259,True,True,,MTC,operational
GTFS_STOP_48,CHENNAI_COMMUNITY_GTFS,48,CHENNAI_UNIFIED_GTFS_20260918,K.K.Nagar E.S.I Hospital,K.K.Nagar E.S.I Hospital,,,bus,bus_stop,13.0355,80.20838,13.0355,80.20838,True,True,,MTC,operational
GTFS_STOP_49,CHENNAI_COMMUNITY_GTFS,49,CHENNAI_UNIFIED_GTFS_20260918,K.K.Nagar E.S.I Hospital,K.K.Nagar E.S.I Hospital,,,bus,bus_stop,13.03522,80.20863,13.03522,80.20863,True,True,,MTC,operational
GTFS_STOP_5920,CHENNAI_COMMUNITY_GTFS,5920,CHENNAI_UNIFIED_GTFS_20260918,D G P Office,D G P Office,,,bus,bus_stop,13.04344,80.27778,13.04344,80.27778,True,True,,MTC,operational
GTFS_STOP_5764,CHENNAI_COMMUNITY_GTFS,5764,CHENNAI_UNIFIED_GTFS_20260918,Raj Bhavan Quarters,Raj Bhavan Quarters,,,bus,bus_stop,13.01056,80.22519,13.01056,80.22519,True,True,,MTC,operational
GTFS_STOP_10972,CHENNAI_COMMUNITY_GTFS,10972,CHENNAI_UNIFIED_GTFS_20260918,Tambaram West Bus Stand,Tambaram West Bus Stand,,,bus,bus_stop,12.92773,80.11914,12.92773,80.11914,True,True,,MTC,operational
GTFS_STOP_8500,CHENNAI_COMMUNITY_GTFS,8500,CHENNAI_UNIFIED_GTFS_20260918,Chromepet Ponds Company,Chromepet Ponds Company,,,bus,bus_stop,12.96152,80.14613,12.96152,80.14613,True,True,,MTC,operational
GTFS_STOP_6032,CHENNAI_COMMUNITY_GTFS,6032,CHENNAI_UNIFIED_GTFS_20260918,Paranur,Paranur,,,bus,bus_stop,12.73816,79.9886,12.73816,79.9886,True,True,,MTC,operational
GTFS_STOP_10973,CHENNAI_COMMUNITY_GTFS,10973,CHENNAI_UNIFIED_GTFS_20260918,Medavakkam Jayachandran,Medavakkam Jayachandran,,,bus,bus_stop,12.91723,80.19287,12.91723,80.19287,True,True,,MTC,operational
