normalized_route_id,source_id,source_route_id,agency,route_short_name,route_long_name,mode,route_type,status
GTFS_ROUTE_22702,CHENNAI_COMMUNITY_GTFS,22702,MTC,55DEt,Tambaram West TO Kumizhi,bus,3,operational
GTFS_ROUTE_22704,CHENNAI_COMMUNITY_GTFS,22704,MTC,515,Tambaram West TO Mamallapuram,bus,3,operational
GTFS_ROUTE_22705,CHENNAI_COMMUNITY_GTFS,22705,MTC,515,Mamallapuram TO Tambaram West,bus,3,operational
GTFS_ROUTE_22706,CHENNAI_COMMUNITY_GTFS,22706,MTC,202 R1,Tambaram Sanatorium  TO  Avadi,bus,3,operational
GTFS_ROUTE_22707,CHENNAI_COMMUNITY_GTFS,22707,MTC,S6,Tambaram West TO Vengambakkam / V.Rd Jn,bus,3,operational
GTFS_ROUTE_22712,CHENNAI_COMMUNITY_GTFS,22712,MTC,55M,Melkottaiyur TO Tambaram West,bus,3,operational
GTFS_ROUTE_22713,CHENNAI_COMMUNITY_GTFS,22713,MTC,55C R,Tambaram West TO Venkadamangalam,bus,3,operational
GTFS_ROUTE_22714,CHENNAI_COMMUNITY_GTFS,22714,MTC,21L CT1,Island ground TO Madipakkam,bus,3,operational
GTFS_ROUTE_22716,CHENNAI_COMMUNITY_GTFS,22716,MTC,55C R,Venkadamangalam TO Tambaram West,bus,3,operational
GTFS_ROUTE_22717,CHENNAI_COMMUNITY_GTFS,22717,MTC,515B,Tambaram West TO Thiruporur,bus,3,operational
GTFS_ROUTE_22730,CHENNAI_COMMUNITY_GTFS,22730,MTC,118G,Tambaram West TO Kavanoor Koot Road,bus,3,operational
GTFS_ROUTE_22719,CHENNAI_COMMUNITY_GTFS,22719,MTC,515B,Thiruporur TO Tambaram West,bus,3,operational
GTFS_ROUTE_22720,CHENNAI_COMMUNITY_GTFS,22720,MTC,515CT,Tambaram TO  Kelambakkam Bus Terminal,bus,3,operational
GTFS_ROUTE_22722,CHENNAI_COMMUNITY_GTFS,22722,MTC,21L R,Madipakkam Bus Stand TO Island ground,bus,3,operational
GTFS_ROUTE_22723,CHENNAI_COMMUNITY_GTFS,22723,MTC,515CT,Kelambakkam Bus Terminal  TO Tambaram,bus,3,operational
GTFS_ROUTE_22729,CHENNAI_COMMUNITY_GTFS,22729,MTC,118G,Kavanoor Koot Road TO Tambaram West,bus,3,operational
GTFS_ROUTE_22732,CHENNAI_COMMUNITY_GTFS,22732,MTC,55G,Tambaram West TO Venkampakkam Village,bus,3,operational
GTFS_ROUTE_22734,CHENNAI_COMMUNITY_GTFS,22734,MTC,55G,Venkampakkam Village TO Tambaram West,bus,3,operational
GTFS_ROUTE_22737,CHENNAI_COMMUNITY_GTFS,22737,MTC,55D,Tambaram West TO Nallambakkam,bus,3,operational
GTFS_ROUTE_22738,CHENNAI_COMMUNITY_GTFS,22738,MTC,55D,Nallambakkam TO Tambaram West,bus,3,operational
GTFS_ROUTE_22740,CHENNAI_COMMUNITY_GTFS,22740,MTC,568B,Velachery B.T TO Thiruporur,bus,3,operational
GTFS_ROUTE_22741,CHENNAI_COMMUNITY_GTFS,22741,MTC,568B,Thiruporur TO Velachery B.T,bus,3,operational
GTFS_ROUTE_22747,CHENNAI_COMMUNITY_GTFS,22747,MTC,153T,M.G.R.Koyambedu TO Thiruvallur,bus,3,operational
GTFS_ROUTE_22748,CHENNAI_COMMUNITY_GTFS,22748,MTC,153T,Thiruvallur TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22749,CHENNAI_COMMUNITY_GTFS,22749,MTC,154B,Poonamallee B.T TO Nanganallur,bus,3,operational
GTFS_ROUTE_22750,CHENNAI_COMMUNITY_GTFS,22750,MTC,154B,Nanganallur TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_20398,CHENNAI_COMMUNITY_GTFS,20398,MTC,120,Avadi B.T TO Ayanavaram B.T,bus,3,operational
GTFS_ROUTE_20399,CHENNAI_COMMUNITY_GTFS,20399,MTC,120,Ayanavaram B.T TO Avadi B.T,bus,3,operational
GTFS_ROUTE_22754,CHENNAI_COMMUNITY_GTFS,22754,MTC,54K,Saidapet TO Nemam,bus,3,operational
GTFS_ROUTE_22755,CHENNAI_COMMUNITY_GTFS,22755,MTC,120 R,Avadi TO Royapuram,bus,3,operational
GTFS_ROUTE_22759,CHENNAI_COMMUNITY_GTFS,22759,MTC,54K,Nemam TO Saidapet,bus,3,operational
GTFS_ROUTE_22758,CHENNAI_COMMUNITY_GTFS,22758,MTC,120 R1,Royapuram TO Avadi,bus,3,operational
GTFS_ROUTE_22763,CHENNAI_COMMUNITY_GTFS,22763,MTC,18A R,Kilambakkam TO  Royapuram,bus,3,operational
GTFS_ROUTE_22765,CHENNAI_COMMUNITY_GTFS,22765,MTC,54L R,Vellavedu TO Royapuram,bus,3,operational
GTFS_ROUTE_22766,CHENNAI_COMMUNITY_GTFS,22766,MTC,54L R,Royapuram TO Vellavedu,bus,3,operational
GTFS_ROUTE_22767,CHENNAI_COMMUNITY_GTFS,22767,MTC,54T,Thyagaraya Nagar TO Chembarambakkam,bus,3,operational
GTFS_ROUTE_22768,CHENNAI_COMMUNITY_GTFS,22768,MTC,54T,Chembarambakkam TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_22771,CHENNAI_COMMUNITY_GTFS,22771,MTC,553K,Katrambakkam TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22772,CHENNAI_COMMUNITY_GTFS,22772,MTC,553K,M.G.R.Koyambedu TO Katrambakkam,bus,3,operational
GTFS_ROUTE_22774,CHENNAI_COMMUNITY_GTFS,22774,MTC,553K R,M.G.R.Koyambedu TO Sunguvarchathiram,bus,3,operational
GTFS_ROUTE_22775,CHENNAI_COMMUNITY_GTFS,22775,MTC,553K R,Sunguvarchathiram TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22777,CHENNAI_COMMUNITY_GTFS,22777,MTC,578Et,Kunnam TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_22779,CHENNAI_COMMUNITY_GTFS,22779,MTC,583A R1,Thiruvallur TO  Sriperumbudur,bus,3,operational
GTFS_ROUTE_22780,CHENNAI_COMMUNITY_GTFS,22780,MTC,597A R,Poonamallee Terminus TO Thiruvallur Terminal,bus,3,operational
GTFS_ROUTE_22784,CHENNAI_COMMUNITY_GTFS,22784,MTC,S75,Ambattur O.T TO Padi Lucas T.V.S,bus,3,operational
GTFS_ROUTE_22785,CHENNAI_COMMUNITY_GTFS,22785,MTC,65A CT3,Poonamallee Bus Terminus to Thiyagarayanagar Terminus,bus,3,operational
GTFS_ROUTE_22786,CHENNAI_COMMUNITY_GTFS,22786,MTC,S75,Padi Lucas Tvs TO Ambattur Ot Bus Stand,bus,3,operational
GTFS_ROUTE_22787,CHENNAI_COMMUNITY_GTFS,22787,MTC,65A CT1,Thiyagarayanagar TO Poonamallee Depot,bus,3,operational
GTFS_ROUTE_22791,CHENNAI_COMMUNITY_GTFS,22791,MTC,D70Ct,Ambattur I.E TO Velachery B.T,bus,3,operational
GTFS_ROUTE_22795,CHENNAI_COMMUNITY_GTFS,22795,MTC,21G CT5,Kilambakkam TO Island ground,bus,3,operational
GTFS_ROUTE_22798,CHENNAI_COMMUNITY_GTFS,22798,MTC,101CT,Royapuram TO  Poonamallee Depot,bus,3,operational
GTFS_ROUTE_22800,CHENNAI_COMMUNITY_GTFS,22800,MTC,27B R,Anna Square TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22802,CHENNAI_COMMUNITY_GTFS,22802,MTC,27B R1,M.G.R.Koyambedu TO Anna Square,bus,3,operational
GTFS_ROUTE_22803,CHENNAI_COMMUNITY_GTFS,22803,MTC,104A,Avadi B.T TO Kilambakkam B.T,bus,3,operational
GTFS_ROUTE_22805,CHENNAI_COMMUNITY_GTFS,22805,MTC,104A,Kilambakkam B.T TO Avadi B.T,bus,3,operational
GTFS_ROUTE_22806,CHENNAI_COMMUNITY_GTFS,22806,MTC,40A,Pattabiram TO Anna Square,bus,3,operational
GTFS_ROUTE_22809,CHENNAI_COMMUNITY_GTFS,22809,MTC,40A,Anna Square TO Pattabiram,bus,3,operational
GTFS_ROUTE_22810,CHENNAI_COMMUNITY_GTFS,22810,MTC,572,Avadi B.T TO Thiruvallur,bus,3,operational
GTFS_ROUTE_22811,CHENNAI_COMMUNITY_GTFS,22811,MTC,572,Thiruvallur TO Avadi B.T,bus,3,operational
GTFS_ROUTE_22814,CHENNAI_COMMUNITY_GTFS,22814,MTC,572K,Avadi B.T TO Kizhanoor,bus,3,operational
GTFS_ROUTE_22817,CHENNAI_COMMUNITY_GTFS,22817,MTC,572K,Kizhanoor TO Avadi B.T,bus,3,operational
GTFS_ROUTE_22832,CHENNAI_COMMUNITY_GTFS,22832,MTC,54,Poonamallee B.T TO Royapuram,bus,3,operational
GTFS_ROUTE_22823,CHENNAI_COMMUNITY_GTFS,22823,MTC,580M,Avadi B.T TO Malanthur,bus,3,operational
GTFS_ROUTE_22830,CHENNAI_COMMUNITY_GTFS,22830,MTC,S46,Venkatachalam Nagar to Ambattur O.T Bus Stand,bus,3,operational
GTFS_ROUTE_22825,CHENNAI_COMMUNITY_GTFS,22825,MTC,580M,Malanthur TO Avadi B.T,bus,3,operational
GTFS_ROUTE_22826,CHENNAI_COMMUNITY_GTFS,22826,MTC,65E,Avadi B.T TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_22827,CHENNAI_COMMUNITY_GTFS,22827,MTC,65E,Poonamallee B.T TO Avadi B.T,bus,3,operational
GTFS_ROUTE_22828,CHENNAI_COMMUNITY_GTFS,22828,MTC,77E,Kanniamman Nagar TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22829,CHENNAI_COMMUNITY_GTFS,22829,MTC,77E,M.G.R.Koyambedu TO Kanniamman Nagar,bus,3,operational
GTFS_ROUTE_22833,CHENNAI_COMMUNITY_GTFS,22833,MTC,73A,Avadi B.S TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22834,CHENNAI_COMMUNITY_GTFS,22834,MTC,73A,M.G.R.Koyambedu TO Avadi B.S,bus,3,operational
GTFS_ROUTE_22835,CHENNAI_COMMUNITY_GTFS,22835,MTC,65K,Avadi B.T TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_22837,CHENNAI_COMMUNITY_GTFS,22837,MTC,S49,Avadi Bus Terminus to North Prakash nagar,bus,3,operational
GTFS_ROUTE_22838,CHENNAI_COMMUNITY_GTFS,22838,MTC,S49,North Prakash nagar to Avadi Bus Terminus,bus,3,operational
GTFS_ROUTE_22843,CHENNAI_COMMUNITY_GTFS,22843,MTC,65D,Avadi B.T TO Melkondaiyur,bus,3,operational
GTFS_ROUTE_22844,CHENNAI_COMMUNITY_GTFS,22844,MTC,65D,Melkondaiyur TO Avadi B.T,bus,3,operational
GTFS_ROUTE_22846,CHENNAI_COMMUNITY_GTFS,22846,MTC,15 ct4,M.G.R.Koyambedu TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_22850,CHENNAI_COMMUNITY_GTFS,22850,MTC,18A R,Royapuram TO  Kilambakkam,bus,3,operational
GTFS_ROUTE_22852,CHENNAI_COMMUNITY_GTFS,22852,MTC,18A R1,Tambaram West TO Royapuram,bus,3,operational
GTFS_ROUTE_22856,CHENNAI_COMMUNITY_GTFS,22856,MTC,76,Medavakkam Rd.Jn TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22857,CHENNAI_COMMUNITY_GTFS,22857,MTC,76,M.G.R.Koyambedu TO Medavakkam Rd.Jn,bus,3,operational
GTFS_ROUTE_22848,CHENNAI_COMMUNITY_GTFS,22848,MTC,A51,Velachery B.T TO Tambaram West,bus,3,operational
GTFS_ROUTE_16787,CHENNAI_COMMUNITY_GTFS,16787,MTC,109,Kovalam TO Besant Nagar,bus,3,operational
GTFS_ROUTE_16774,CHENNAI_COMMUNITY_GTFS,16774,MTC,109,Adyar B.T TO Kovalam,bus,3,operational
GTFS_ROUTE_16785,CHENNAI_COMMUNITY_GTFS,16785,MTC,109,Kovalam TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_16797,CHENNAI_COMMUNITY_GTFS,16797,MTC,109,Mgr Central Station TO Thiruporur Bus Stand,bus,3,operational
GTFS_ROUTE_21558,CHENNAI_COMMUNITY_GTFS,21558,MTC,54,Mugalivakkam  TO  Royapuram,bus,3,operational
GTFS_ROUTE_22836,CHENNAI_COMMUNITY_GTFS,22836,MTC,54,Royapuram terminus TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_21926,CHENNAI_COMMUNITY_GTFS,21926,MTC,54,Royapuram TO  M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_12644,CHENNAI_COMMUNITY_GTFS,12644,MTC,71E,Avadi B.T TO Thirunindravoor,bus,3,operational
GTFS_ROUTE_21521,CHENNAI_COMMUNITY_GTFS,21521,MTC,71E,Ambattur I.E TO Thirunindravoor,bus,3,operational
GTFS_ROUTE_21522,CHENNAI_COMMUNITY_GTFS,21522,MTC,71E,Royapuram TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_21520,CHENNAI_COMMUNITY_GTFS,21520,MTC,71E,Ambattur I.E TO Royapuram,bus,3,operational
GTFS_ROUTE_22863,CHENNAI_COMMUNITY_GTFS,22863,MTC,102K CT13,Alwarpet TO  Island ground,bus,3,operational
GTFS_ROUTE_22861,CHENNAI_COMMUNITY_GTFS,22861,MTC,57F CT1,Redhills Bus TO Island ground,bus,3,operational
GTFS_ROUTE_22862,CHENNAI_COMMUNITY_GTFS,22862,MTC,57F CT7,Island ground TO Redhills,bus,3,operational
GTFS_ROUTE_22868,CHENNAI_COMMUNITY_GTFS,22868,MTC,142 R,Perambur TO Vinayagapuram,bus,3,operational
GTFS_ROUTE_22870,CHENNAI_COMMUNITY_GTFS,22870,MTC,26 R1,Royapuram TO  Iyyappanthangal,bus,3,operational
GTFS_ROUTE_22871,CHENNAI_COMMUNITY_GTFS,22871,MTC,26 CT8,Valasaravakkam TO  Royapuram,bus,3,operational
GTFS_ROUTE_22872,CHENNAI_COMMUNITY_GTFS,22872,MTC,26 CT7,Vadapalani TO  Royapuram,bus,3,operational
GTFS_ROUTE_22873,CHENNAI_COMMUNITY_GTFS,22873,MTC,26 R,Iyyappanthangal TO  Royapuram,bus,3,operational
GTFS_ROUTE_22876,CHENNAI_COMMUNITY_GTFS,22876,MTC,A1 CT2,Island TO  M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22877,CHENNAI_COMMUNITY_GTFS,22877,MTC,A45B CT2,Anna Square TO Guindy Tvk Estate,bus,3,operational
GTFS_ROUTE_22887,CHENNAI_COMMUNITY_GTFS,22887,MTC,S2 R1,Medavakkam Jayachandran TO Chromepet,bus,3,operational
GTFS_ROUTE_22879,CHENNAI_COMMUNITY_GTFS,22879,MTC,A45B CT,Anna Square TO Iyyapanthangal,bus,3,operational
GTFS_ROUTE_22880,CHENNAI_COMMUNITY_GTFS,22880,MTC,1C CT9,Thiruvanmiyur Bus TO  Island ground,bus,3,operational
GTFS_ROUTE_22882,CHENNAI_COMMUNITY_GTFS,22882,MTC,A45B R1,Nandambakkam TO Anna Square,bus,3,operational
GTFS_ROUTE_22888,CHENNAI_COMMUNITY_GTFS,22888,MTC,32B CT2,Vivekananda House TO Tondiarpet B.S,bus,3,operational
GTFS_ROUTE_22884,CHENNAI_COMMUNITY_GTFS,22884,MTC,A45B R,Anna Square TO Nandambakkam,bus,3,operational
GTFS_ROUTE_22885,CHENNAI_COMMUNITY_GTFS,22885,MTC,28B R,Egmore North R.S TO Ennore,bus,3,operational
GTFS_ROUTE_22886,CHENNAI_COMMUNITY_GTFS,22886,MTC,S2 R,Chromepet TO Medavakkam Jayachandran,bus,3,operational
GTFS_ROUTE_22889,CHENNAI_COMMUNITY_GTFS,22889,MTC,A51 CT,Nehru Nagar TO Royapuram,bus,3,operational
GTFS_ROUTE_22890,CHENNAI_COMMUNITY_GTFS,22890,MTC,A51 CT1,Royapuram TO Nehru Nagar,bus,3,operational
GTFS_ROUTE_22892,CHENNAI_COMMUNITY_GTFS,22892,MTC,A51 CT2,Saidapet TO Tambaram West B.S,bus,3,operational
GTFS_ROUTE_22893,CHENNAI_COMMUNITY_GTFS,22893,MTC,A51 R1,Tambaram West TO  Royapuram,bus,3,operational
GTFS_ROUTE_22894,CHENNAI_COMMUNITY_GTFS,22894,MTC,A51 CT3,Tambaram West B.S TO Saidapet,bus,3,operational
GTFS_ROUTE_22899,CHENNAI_COMMUNITY_GTFS,22899,MTC,23C,Besant Nagar TO Ayanavaram B.T,bus,3,operational
GTFS_ROUTE_22900,CHENNAI_COMMUNITY_GTFS,22900,MTC,17K R,Dasarathapuram TO Royapuram,bus,3,operational
GTFS_ROUTE_22901,CHENNAI_COMMUNITY_GTFS,22901,MTC,17E R,Saligramam TO Royapuram,bus,3,operational
GTFS_ROUTE_22906,CHENNAI_COMMUNITY_GTFS,22906,MTC,88K R1,Royapuram TO  Kundrathur,bus,3,operational
GTFS_ROUTE_22915,CHENNAI_COMMUNITY_GTFS,22915,MTC,102P CT20,Adyar B.S TO  Island ground,bus,3,operational
GTFS_ROUTE_22909,CHENNAI_COMMUNITY_GTFS,22909,MTC,583A R,Sriperumbudur TO Thiruvallur,bus,3,operational
GTFS_ROUTE_22910,CHENNAI_COMMUNITY_GTFS,22910,MTC,23C R3,Ayanavaram B.T TO Besant Nagar,bus,3,operational
GTFS_ROUTE_22913,CHENNAI_COMMUNITY_GTFS,22913,MTC,102P CT1,Kannagi Nagar B.S TO  Island ground,bus,3,operational
GTFS_ROUTE_22923,CHENNAI_COMMUNITY_GTFS,22923,MTC,24A R1,Vivekananda House TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_22917,CHENNAI_COMMUNITY_GTFS,22917,MTC,102P CT24,Island ground TO Adyar,bus,3,operational
GTFS_ROUTE_22919,CHENNAI_COMMUNITY_GTFS,22919,MTC,102P CT25,Island ground  TO  Kannagi Nagar,bus,3,operational
GTFS_ROUTE_22920,CHENNAI_COMMUNITY_GTFS,22920,MTC,102P CT7,Greams road to  Island ground,bus,3,operational
GTFS_ROUTE_22921,CHENNAI_COMMUNITY_GTFS,22921,MTC,24A CT6,Vivekananda TO  Korattur,bus,3,operational
GTFS_ROUTE_22922,CHENNAI_COMMUNITY_GTFS,22922,MTC,24A CT3,Korattur TO  Vivekananda House,bus,3,operational
GTFS_ROUTE_22924,CHENNAI_COMMUNITY_GTFS,22924,MTC,24A,Anna Nagar West TO Vivekananda House,bus,3,operational
GTFS_ROUTE_22925,CHENNAI_COMMUNITY_GTFS,22925,MTC,24AX,Teachers Colony TO Vivekananda House,bus,3,operational
GTFS_ROUTE_22926,CHENNAI_COMMUNITY_GTFS,22926,MTC,24AX,Vivekananda House TO Teachers Colony,bus,3,operational
GTFS_ROUTE_22929,CHENNAI_COMMUNITY_GTFS,22929,MTC,109 CT,Island ground TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_22930,CHENNAI_COMMUNITY_GTFS,22930,MTC,109 R1,Kovalam TO  Island ground,bus,3,operational
GTFS_ROUTE_22931,CHENNAI_COMMUNITY_GTFS,22931,MTC,109 CT1,Kovalam TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_22932,CHENNAI_COMMUNITY_GTFS,22932,MTC,109 CT2,Thiruvanmiyur TO  Island ground,bus,3,operational
GTFS_ROUTE_22933,CHENNAI_COMMUNITY_GTFS,22933,MTC,109 CT3,Thiruvanmiyur TO Kovalam,bus,3,operational
GTFS_ROUTE_22934,CHENNAI_COMMUNITY_GTFS,22934,MTC,15G R1,M.M.D.A.Colony Rd.Jn TO  Island ground,bus,3,operational
GTFS_ROUTE_22935,CHENNAI_COMMUNITY_GTFS,22935,MTC,15G R,Island ground TO M.M.D.A.Colony Rd.Jn,bus,3,operational
GTFS_ROUTE_22936,CHENNAI_COMMUNITY_GTFS,22936,MTC,7H R,J.J.Nagar East TO Island ground,bus,3,operational
GTFS_ROUTE_22937,CHENNAI_COMMUNITY_GTFS,22937,MTC,7H R,Island ground TO J.J.Nagar East,bus,3,operational
GTFS_ROUTE_22938,CHENNAI_COMMUNITY_GTFS,22938,MTC,104CX R,M.G.R.Koyambedu TO Guduvanchery,bus,3,operational
GTFS_ROUTE_22939,CHENNAI_COMMUNITY_GTFS,22939,MTC,104CX R,Guduvanchery TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22940,CHENNAI_COMMUNITY_GTFS,22940,MTC,153P,Perambakkam TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22941,CHENNAI_COMMUNITY_GTFS,22941,MTC,77VEt,M.G.R.Koyambedu TO Koyambakkam,bus,3,operational
GTFS_ROUTE_22942,CHENNAI_COMMUNITY_GTFS,22942,MTC,63 R,Icf TO Thiruverkadu,bus,3,operational
GTFS_ROUTE_22948,CHENNAI_COMMUNITY_GTFS,22948,MTC,7E R1,Island ground TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_22944,CHENNAI_COMMUNITY_GTFS,22944,MTC,47C,Ambattur O.T TO Kotturpuram,bus,3,operational
GTFS_ROUTE_22945,CHENNAI_COMMUNITY_GTFS,22945,MTC,120G R,Royapuram TO Menambedu,bus,3,operational
GTFS_ROUTE_22946,CHENNAI_COMMUNITY_GTFS,22946,MTC,47CX,Thyagaraya Nagar TO Ayappakkam,bus,3,operational
GTFS_ROUTE_22947,CHENNAI_COMMUNITY_GTFS,22947,MTC,47CX,Ayappakkam TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_22949,CHENNAI_COMMUNITY_GTFS,22949,MTC,70LCt,Guindy Tvk Estate TO Korattur,bus,3,operational
GTFS_ROUTE_22950,CHENNAI_COMMUNITY_GTFS,22950,MTC,S73,Ambattur I.E TO Thiruverkadu,bus,3,operational
GTFS_ROUTE_22956,CHENNAI_COMMUNITY_GTFS,22956,MTC,71E R,Royapuram TO Thirunindravoor,bus,3,operational
GTFS_ROUTE_22957,CHENNAI_COMMUNITY_GTFS,22957,MTC,71E R1,Thirunindravoor TO  Royapuram,bus,3,operational
GTFS_ROUTE_22960,CHENNAI_COMMUNITY_GTFS,22960,MTC,41D CT2,Ambattur I.E TO Ambattur O.T,bus,3,operational
GTFS_ROUTE_22962,CHENNAI_COMMUNITY_GTFS,22962,MTC,41D R,Ambattur O.T TO Mandaveli,bus,3,operational
GTFS_ROUTE_22963,CHENNAI_COMMUNITY_GTFS,22963,MTC,41D CT5,Ambattur O.T TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_22965,CHENNAI_COMMUNITY_GTFS,22965,MTC,41D R1,Mandaveli TO Ambattur O.T,bus,3,operational
GTFS_ROUTE_22966,CHENNAI_COMMUNITY_GTFS,22966,MTC,M1 R,Keelkattalai TO Thiruvamiyur Bus Stand,bus,3,operational
GTFS_ROUTE_22967,CHENNAI_COMMUNITY_GTFS,22967,MTC,M1 R,Thiruvanmiyur Bus Stand TO Keelkattalai,bus,3,operational
GTFS_ROUTE_22971,CHENNAI_COMMUNITY_GTFS,22971,MTC,5C CT1,Taramani TO Adyar B.T,bus,3,operational
GTFS_ROUTE_22969,CHENNAI_COMMUNITY_GTFS,22969,MTC,5C CT,Adyar TO  Royapuram,bus,3,operational
GTFS_ROUTE_22970,CHENNAI_COMMUNITY_GTFS,22970,MTC,5C R,Royapuram TO  Taramani,bus,3,operational
GTFS_ROUTE_22972,CHENNAI_COMMUNITY_GTFS,22972,MTC,5C R1,Taramani TO  Royapuram,bus,3,operational
GTFS_ROUTE_22975,CHENNAI_COMMUNITY_GTFS,22975,MTC,A51 CT8,Saidapet TO  Royapuram,bus,3,operational
GTFS_ROUTE_22976,CHENNAI_COMMUNITY_GTFS,22976,MTC,A51 R3,Royapuram TO  Tambaram West,bus,3,operational
GTFS_ROUTE_22977,CHENNAI_COMMUNITY_GTFS,22977,MTC,119 CT7,Semmancheri S.C.B TO Adyar Depot,bus,3,operational
GTFS_ROUTE_22982,CHENNAI_COMMUNITY_GTFS,22982,MTC,18R R1,Nanganallur TO Royapuram,bus,3,operational
GTFS_ROUTE_22984,CHENNAI_COMMUNITY_GTFS,22984,MTC,109T,Thiruvotriyur B.T TO Kovalam,bus,3,operational
GTFS_ROUTE_22985,CHENNAI_COMMUNITY_GTFS,22985,MTC,109T,Kovalam TO Thiruvotriyur B.T,bus,3,operational
GTFS_ROUTE_22986,CHENNAI_COMMUNITY_GTFS,22986,MTC,121 R1,Minjur TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22987,CHENNAI_COMMUNITY_GTFS,22987,MTC,121 R,M.G.R.Koyambedu TO Minjur,bus,3,operational
GTFS_ROUTE_22988,CHENNAI_COMMUNITY_GTFS,22988,MTC,36K,Thangal Tollgate TO Redhills,bus,3,operational
GTFS_ROUTE_22989,CHENNAI_COMMUNITY_GTFS,22989,MTC,36K,Redhills TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_22990,CHENNAI_COMMUNITY_GTFS,22990,MTC,36M,Vallalar Nagar TO Vichoor,bus,3,operational
GTFS_ROUTE_22991,CHENNAI_COMMUNITY_GTFS,22991,MTC,36M,Vichoor TO Vallalar Nagar,bus,3,operational
GTFS_ROUTE_22992,CHENNAI_COMMUNITY_GTFS,22992,MTC,36V,Thiruvotriyur B.T TO Redhills,bus,3,operational
GTFS_ROUTE_22993,CHENNAI_COMMUNITY_GTFS,22993,MTC,36V,Redhills TO Thiruvotriyur B.T,bus,3,operational
GTFS_ROUTE_22995,CHENNAI_COMMUNITY_GTFS,22995,MTC,37 R,Poonamallee B.T TO Vallalar Nagar,bus,3,operational
GTFS_ROUTE_22996,CHENNAI_COMMUNITY_GTFS,22996,MTC,37 R1,Vallalar Nagar TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_22997,CHENNAI_COMMUNITY_GTFS,22997,MTC,38D,Thiruvotriyur B.T TO Kodungaiyur Parvathi Nagar,bus,3,operational
GTFS_ROUTE_22998,CHENNAI_COMMUNITY_GTFS,22998,MTC,38D,Kodungaiyur Parvathi Nagar TO Thiruvotriyur B.T,bus,3,operational
GTFS_ROUTE_22999,CHENNAI_COMMUNITY_GTFS,22999,MTC,44,Island TO Manali,bus,3,operational
GTFS_ROUTE_23000,CHENNAI_COMMUNITY_GTFS,23000,MTC,44,Manali TO Island ground,bus,3,operational
GTFS_ROUTE_23001,CHENNAI_COMMUNITY_GTFS,23001,MTC,44C R,Island ground TO Manali,bus,3,operational
GTFS_ROUTE_23002,CHENNAI_COMMUNITY_GTFS,23002,MTC,578,Poonamallee B.T TO Sunguvarchathiram,bus,3,operational
GTFS_ROUTE_23003,CHENNAI_COMMUNITY_GTFS,23003,MTC,44C R,Manali TO Island ground,bus,3,operational
GTFS_ROUTE_23004,CHENNAI_COMMUNITY_GTFS,23004,MTC,44CT R,Island ground TO I.O.C,bus,3,operational
GTFS_ROUTE_23005,CHENNAI_COMMUNITY_GTFS,23005,MTC,44CT R,I.O.C TO Island ground,bus,3,operational
GTFS_ROUTE_23006,CHENNAI_COMMUNITY_GTFS,23006,MTC,556 CT,Thangal Tollgate TO Ponneri B.S,bus,3,operational
GTFS_ROUTE_23007,CHENNAI_COMMUNITY_GTFS,23007,MTC,578Et,Poonamallee Bus Terminus to Kunnam,bus,3,operational
GTFS_ROUTE_23008,CHENNAI_COMMUNITY_GTFS,23008,MTC,556 CT,Ponneri B.S TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_23011,CHENNAI_COMMUNITY_GTFS,23011,MTC,595 R1,Thangal Tollgate TO Pazhaverkadu,bus,3,operational
